15,73
Health_Population,Zombie_Population
0,54
Health_Population,Zombie_Population
49,149
Health_Population,Zombie_Population
4,103
Health_Population,Zombie_Population
1,70
Health_Population,Zombie_Population
0,15
Health_Population,Zombie_Population
13,59
Health_Population,Zombie_Population
3,27
Health_Population,Zombie_Population
21,149
Health_Population,Zombie_Population
4,104
Health_Population,Zombie_Population
4,38
Health_Population,Zombie_Population
35,208
Health_Population,Zombie_Population
3,195
Health_Population,Zombie_Population
1,69
Health_Population,Zombie_Population
13,66
Health_Population,Zombie_Population
1,45
Health_Population,Zombie_Population
0,2
Health_Population,Zombie_Population
2,79
Health_Population,Zombie_Population
2,26
Health_Population,Zombie_Population
21,51
Health_Population,Zombie_Population
5,78
Health_Population,Zombie_Population
1,49
Health_Population,Zombie_Population
1,4
Health_Population,Zombie_Population
24,41
Health_Population,Zombie_Population
9,12
Health_Population,Zombie_Population
2,1
Health_Population,Zombie_Population
8,29
Health_Population,Zombie_Population
17,27
Health_Population,Zombie_Population
7430,1855
Health_Population,Zombie_Population
777,1858
Health_Population,Zombie_Population
135,243
Health_Population,Zombie_Population
33,27
Health_Population,Zombie_Population
7844,1538
Health_Population,Zombie_Population
841,2088
Health_Population,Zombie_Population
105,281
Health_Population,Zombie_Population
9,51
Health_Population,Zombie_Population
9022,753
Health_Population,Zombie_Population
1176,4511
Health_Population,Zombie_Population
150,521
Health_Population,Zombie_Population
18,33
Health_Population,Zombie_Population
2,4
Health_Population,Zombie_Population
9156,542
Health_Population,Zombie_Population
1186,5954
Health_Population,Zombie_Population
431,5112
Health_Population,Zombie_Population
288,4162
Health_Population,Zombie_Population
178,3551
Health_Population,Zombie_Population
178,3159
Health_Population,Zombie_Population
83,2970
Health_Population,Zombie_Population
46,2747
Health_Population,Zombie_Population
46,2630
Health_Population,Zombie_Population
37,2520
Health_Population,Zombie_Population
37,2369
Health_Population,Zombie_Population
37,2245
Health_Population,Zombie_Population
37,2163
Health_Population,Zombie_Population
37,2073
Health_Population,Zombie_Population
37,2035
Health_Population,Zombie_Population
37,1920
Health_Population,Zombie_Population
37,1796
Health_Population,Zombie_Population
35,1685
Health_Population,Zombie_Population
35,1549
Health_Population,Zombie_Population
35,1440
Health_Population,Zombie_Population
35,1315
Health_Population,Zombie_Population
35,1216
Health_Population,Zombie_Population
23,1110
Health_Population,Zombie_Population
23,1029
Health_Population,Zombie_Population
23,887
Health_Population,Zombie_Population
23,827
Health_Population,Zombie_Population
23,736
Health_Population,Zombie_Population
23,657
Health_Population,Zombie_Population
23,582
Health_Population,Zombie_Population
8,529
Health_Population,Zombie_Population
8,487
Health_Population,Zombie_Population
2,425
Health_Population,Zombie_Population
2,384
Health_Population,Zombie_Population
2,331
Health_Population,Zombie_Population
2,287
Health_Population,Zombie_Population
2,228
Health_Population,Zombie_Population
2,181
Health_Population,Zombie_Population
2,132
Health_Population,Zombie_Population
2,93
Health_Population,Zombie_Population
2,51
Health_Population,Zombie_Population
7871,1422
Health_Population,Zombie_Population
807,5482
Health_Population,Zombie_Population
365,4494
Health_Population,Zombie_Population
279,3739
Health_Population,Zombie_Population
147,3331
Health_Population,Zombie_Population
99,3053
Health_Population,Zombie_Population
69,2881
Health_Population,Zombie_Population
49,2757
Health_Population,Zombie_Population
49,2600
Health_Population,Zombie_Population
49,2492
Health_Population,Zombie_Population
49,2363
Health_Population,Zombie_Population
33,2277
Health_Population,Zombie_Population
33,2190
Health_Population,Zombie_Population
19,2125
Health_Population,Zombie_Population
19,2051
Health_Population,Zombie_Population
19,1929
Health_Population,Zombie_Population
6,1890
Health_Population,Zombie_Population
6,1842
Health_Population,Zombie_Population
6,1785
Health_Population,Zombie_Population
6,1716
Health_Population,Zombie_Population
6,1672
Health_Population,Zombie_Population
6,1621
Health_Population,Zombie_Population
6,1574
Health_Population,Zombie_Population
6,1504
Health_Population,Zombie_Population
6,1440
Health_Population,Zombie_Population
6,1388
Health_Population,Zombie_Population
6,1335
Health_Population,Zombie_Population
6,1281
Health_Population,Zombie_Population
6,1242
Health_Population,Zombie_Population
6,1188
Health_Population,Zombie_Population
6,1139
Health_Population,Zombie_Population
6,1095
Health_Population,Zombie_Population
6,1030
Health_Population,Zombie_Population
6,981
Health_Population,Zombie_Population
6,931
Health_Population,Zombie_Population
6,890
Health_Population,Zombie_Population
6,837
Health_Population,Zombie_Population
6,757
Health_Population,Zombie_Population
6,717
Health_Population,Zombie_Population
6,663
Health_Population,Zombie_Population
6,609
Health_Population,Zombie_Population
6,576
Health_Population,Zombie_Population
6,495
Health_Population,Zombie_Population
6,433
Health_Population,Zombie_Population
6,381
Health_Population,Zombie_Population
6,324
Health_Population,Zombie_Population
9744,152
Health_Population,Zombie_Population
1713,5646
Health_Population,Zombie_Population
616,4800
Health_Population,Zombie_Population
336,4127
Health_Population,Zombie_Population
169,3830
Health_Population,Zombie_Population
169,3277
Health_Population,Zombie_Population
133,2903
Health_Population,Zombie_Population
86,2681
Health_Population,Zombie_Population
73,2479
Health_Population,Zombie_Population
67,2303
Health_Population,Zombie_Population
49,2169
Health_Population,Zombie_Population
14,2109
Health_Population,Zombie_Population
14,2052
Health_Population,Zombie_Population
14,1992
Health_Population,Zombie_Population
14,1936
Health_Population,Zombie_Population
14,1875
Health_Population,Zombie_Population
14,1791
Health_Population,Zombie_Population
14,1734
Health_Population,Zombie_Population
14,1668
Health_Population,Zombie_Population
7,1620
Health_Population,Zombie_Population
7,1585
Health_Population,Zombie_Population
7,1529
Health_Population,Zombie_Population
7,1468
Health_Population,Zombie_Population
7,1390
Health_Population,Zombie_Population
7,1336
Health_Population,Zombie_Population
7,1266
Health_Population,Zombie_Population
7,1197
Health_Population,Zombie_Population
1,1176
Health_Population,Zombie_Population
1,1124
Health_Population,Zombie_Population
1,1076
Health_Population,Zombie_Population
1,1032
Health_Population,Zombie_Population
1,987
Health_Population,Zombie_Population
1,952
Health_Population,Zombie_Population
1,902
Health_Population,Zombie_Population
1,848
Health_Population,Zombie_Population
1,795
Health_Population,Zombie_Population
1,747
Health_Population,Zombie_Population
1,714
Health_Population,Zombie_Population
282,538
Health_Population,Zombie_Population
61,599
Health_Population,Zombie_Population
32,547
Health_Population,Zombie_Population
3,469
Health_Population,Zombie_Population
3,406
Health_Population,Zombie_Population
3,353
Health_Population,Zombie_Population
3,312
Health_Population,Zombie_Population
3,262
Health_Population,Zombie_Population
3,208
Health_Population,Zombie_Population
3,160
Health_Population,Zombie_Population
3,96
Health_Population,Zombie_Population
3,45
Health_Population,Zombie_Population
288,483
Health_Population,Zombie_Population
29,655
Health_Population,Zombie_Population
29,575
Health_Population,Zombie_Population
29,463
Health_Population,Zombie_Population
2,418
Health_Population,Zombie_Population
2,358
Health_Population,Zombie_Population
2,298
Health_Population,Zombie_Population
2,249
Health_Population,Zombie_Population
2,204
Health_Population,Zombie_Population
2,143
Health_Population,Zombie_Population
2,86
Health_Population,Zombie_Population
2,37
Health_Population,Zombie_Population
203,567
Health_Population,Zombie_Population
30,634
Health_Population,Zombie_Population
8,571
Health_Population,Zombie_Population
8,503
Health_Population,Zombie_Population
8,438
Health_Population,Zombie_Population
8,396
Health_Population,Zombie_Population
8,347
Health_Population,Zombie_Population
8,296
Health_Population,Zombie_Population
8,235
Health_Population,Zombie_Population
8,163
Health_Population,Zombie_Population
1,126
Health_Population,Zombie_Population
1,77
Health_Population,Zombie_Population
1,23
Health_Population,Zombie_Population
231,602
Health_Population,Zombie_Population
27,143
Health_Population,Zombie_Population
0,20
Health_Population,Zombie_Population
701,240
Health_Population,Zombie_Population
66,162
Health_Population,Zombie_Population
2,9
Health_Population,Zombie_Population
173,603
Health_Population,Zombie_Population
34,113
Health_Population,Zombie_Population
8,27
Health_Population,Zombie_Population
9997521,1721
Health_Population,Zombie_Population
9846787,100234
